Name,Position,Market_Value,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PrgC,PrgP,PrgR,Gls (90),Ast (90),G+A (90),G-PK (90),G+A-PK (90)
Angelo Ogbonna,Defender,-7500000.0,2.0,-31.0,-31.0,-2790.0,-31.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,-4.0,-44.0,-4.0,-0.03,0.0,-0.03,-0.03,-0.03
Anthony Gonçalves,Midfield,6500000.0,-8.0,-28.0,-18.0,-1752.0,-19.4,0.0,-1.0,-1.0,0.0,0.0,0.0,-5.0,0.0,-59.0,-80.0,-138.0,0.0,-0.05,-0.05,0.0,-0.05
Anthony Knockaert,Attack,-1000000.0,6.0,-15.0,-22.0,-1919.0,-21.299999999999997,-2.0,-1.0,-3.0,-2.0,0.0,0.0,-4.0,-1.0,-51.0,-107.0,-78.0,0.06999999999999999,-0.04,0.03,0.06999999999999999,0.03
Anthony Lopes,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Martial,Attack,-63500000.0,6.0,-14.0,-4.0,-324.0,-3.6000000000000014,-9.0,-3.0,-12.0,-8.0,-1.0,-1.0,3.0,0.0,-78.0,-4.0,-112.0,-0.51,-0.14,-0.66,-0.46,-0.6
Anthony Ujah,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Walongwa,Defender,400000.0,12.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Griezmann,Attack,-100000000.0,-1.0,1.0,3.0,352.0,3.8999999999999986,-18.0,-9.0,-27.0,-16.0,-2.0,-2.0,0.0,-1.0,-46.0,49.0,-184.0,-0.65,-0.32,-0.97,-0.58,-0.9
Antonio Adán,Goalkeeper,-6500000.0,-9.0,-27.0,-27.0,-2430.0,-27.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.07,0.0,-0.07
Antonio Barragán,Defender,2000000.0,2.0,-23.0,-23.0,-1907.0,-21.2,0.0,-6.0,-6.0,0.0,0.0,0.0,-5.0,0.0,-32.0,-98.0,-177.0,0.0,-0.23,-0.23,0.0,-0.23
Antonio Barreca,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Candreva,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Luna,Defender,-1000000.0,11.0,-3.0,-12.0,-1078.0,-12.0,2.0,-2.0,0.0,0.0,2.0,2.0,0.0,0.0,-29.0,-52.0,-25.0,0.19,-0.09,0.1,0.0,-0.09
Antonio Mirante,Goalkeeper,9000000.0,-10.0,-6.0,-9.0,-716.0,-8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,68.0,24.0,0.04,0.0,0.04,0.04,0.04
Antonio Rüdiger,Defender,-5000000.0,0.0,8.0,2.0,58.0,0.6000000000000014,15.0,2.0,17.0,15.0,0.0,0.0,0.0,0.0,-3.0,-64.0,162.0,0.56,0.07,0.63,0.56,0.63
Antonio Sanabria,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Sivera,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Valencia,Defender,14000000.0,-12.0,-7.0,-8.0,-676.0,-7.5,-3.0,-1.0,-4.0,-3.0,0.0,0.0,-5.0,0.0,-71.0,24.0,-112.0,-0.1,-0.03,-0.13,-0.1,-0.13
Aritz Aduriz,Attack,9000000.0,-12.0,-10.0,-2.0,-393.0,-4.399999999999999,-9.0,0.0,-9.0,-6.0,-3.0,-5.0,-3.0,0.0,42.0,51.0,-97.0,-0.38,0.010000000000000002,-0.37,-0.25,-0.24
Aritz Elustondo,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arjen Robben,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Izzo,Defender,8000000.0,6.0,17.0,6.0,542.0,5.999999999999998,2.0,7.0,9.0,2.0,0.0,0.0,5.0,0.0,-7.0,47.0,62.0,0.08000000000000002,0.33,0.41,0.08000000000000002,0.41
Arne Maier,Midfield,10000000.0,10.0,6.0,6.0,598.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,3.0,63.0,-18.0,0.05,-0.020000000000000004,0.03,0.05,0.03
Arnold Bouka Moutou,Defender,-400000.0,6.0,8.0,11.0,924.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0
Aron Jóhannsson,Attack,2750000.0,-6.0,-5.0,0.0,-59.0,-0.7000000000000002,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.0,-18.0,-0.33,0.0,-0.33,-0.33,-0.33
Arthur Masuaku,Defender,-6200000.0,-1.0,-21.0,-15.0,-1330.0,-14.8,0.0,-3.0,-3.0,0.0,0.0,0.0,-5.0,0.0,-94.0,-56.0,-115.0,0.0,-0.14,-0.14,0.0,-0.14
Arturo Vidal,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Barnes,Attack,-6000000.0,-7.0,-24.0,-17.0,-1655.0,-18.400000000000002,-9.0,0.0,-9.0,-9.0,0.0,0.0,-10.0,0.0,-9.0,-9.0,-103.0,-0.37,0.0,-0.37,-0.37,-0.37
Ashley Westwood,Midfield,71000000.0,-3.0,16.0,22.0,1946.0,21.7,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,86.0,225.0,3.0,0.09,0.009999999999999995,0.09999999999999999,0.09,0.09999999999999999
Ashley Young,Defender,13000000.0,-6.0,5.0,6.0,617.0,6.899999999999999,-1.0,-3.0,-4.0,-1.0,0.0,0.0,3.0,0.0,-67.0,69.0,-96.0,-0.04000000000000001,-0.12,-0.16,-0.04000000000000001,-0.16
Asier Illarramendi,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asier Riesgo,Goalkeeper,750000.0,-7.0,14.0,5.0,561.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0
Assane Dioussé,Midfield,-1000000.0,11.0,-21.0,-17.0,-1315.0,-14.6,-1.0,0.0,-1.0,-1.0,0.0,0.0,-4.0,0.0,-12.0,-93.0,-24.0,-0.07,0.0,-0.07,-0.07,-0.07
Axel Werner,Goalkeeper,4000000.0,6.0,30.0,30.0,2614.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Aymen Barkok,Midfield,-1200000.0,8.0,11.0,17.0,1411.0,15.7,0.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,2.0,29.0,-17.0,0.0,-0.29,-0.29,0.0,-0.29
Aymeric Laporte,Defender,-57000000.0,-2.0,3.0,-11.0,-893.0,-9.9,1.0,-1.0,0.0,1.0,0.0,0.0,-3.0,0.0,18.0,-48.0,80.0,0.11,-0.05,0.06,0.11,0.06
Ayoze Pérez,Attack,-6000000.0,5.0,-15.0,-7.0,-617.0,-6.899999999999999,-7.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,-5.0,-8.0,-113.0,-0.24,0.06,-0.18,-0.24,-0.18
Aïssa Mandi,Defender,-12000000.0,3.0,-32.0,-33.0,-2962.0,-32.9,-1.0,0.0,-1.0,-1.0,0.0,0.0,-9.0,-1.0,-26.0,-128.0,2.0,-0.03,0.0,-0.03,-0.03,-0.03
Baissama Sankoh,Midfield,1750000.0,10.0,12.0,23.0,1880.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-16.0,-52.0,-19.0,0.0,0.0,0.0,0.0,0.0
Bakary Sako,Attack,-4500000.0,1.0,-9.0,3.0,74.0,0.7999999999999998,-3.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-43.0,-0.56,0.0,-0.56,-0.56,-0.56
Bakaye Dibassy,Defender,6000000.0,1.0,6.0,7.0,642.0,7.100000000000001,-1.0,1.0,0.0,-1.0,0.0,0.0,5.0,0.0,-39.0,12.0,-39.0,-0.03,0.020000000000000004,-0.009999999999999995,-0.03,-0.009999999999999995
Baptiste Guillaume,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baptiste Reynet,Goalkeeper,5000000.0,1.0,-8.0,-10.0,-925.0,-10.3,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,52.0,185.0,86.0,0.11,0.04,0.14,0.11,0.14
Baptiste Santamaria,Midfield,9000000.0,2.0,3.0,-2.0,-166.0,-1.9000000000000021,6.0,5.0,11.0,4.0,2.0,3.0,-1.0,0.0,24.0,-11.0,152.0,0.22,0.19,0.41,0.15,0.33
Bartosz Salamon,Defender,13600000.0,-5.0,-21.0,-19.0,-1662.0,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-26.0,-87.0,1.0,0.0,0.0,0.0,0.0,0.0
Bassem Srarfi,Attack,4000000.0,9.0,-16.0,-1.0,-57.0,-0.6999999999999993,-3.0,0.0,-3.0,-3.0,0.0,0.0,1.0,0.0,-35.0,9.0,-76.0,-0.31,0.0,-0.31,-0.31,-0.31
Bastian Oczipka,Defender,-4500000.0,-2.0,-8.0,-7.0,-884.0,-9.8,2.0,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,-81.0,-90.0,-33.0,0.13,-0.08,0.05,0.13,0.05
Bastos,Defender,10500000.0,1.0,16.0,21.0,1923.0,21.4,-4.0,0.0,-4.0,-4.0,0.0,0.0,-3.0,0.0,-19.0,-57.0,-4.0,-0.26,0.0,-0.26,-0.26,-0.26
Bebé,Attack,38500000.0,-3.0,1.0,7.0,535.0,5.9,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,34.0,67.0,22.0,0.0,0.25,0.25,0.0,0.25
Ben Chilwell,Defender,10000000.0,2.0,5.0,9.0,757.0,8.399999999999999,0.0,-2.0,-2.0,0.0,0.0,0.0,1.0,-2.0,-63.0,14.0,-100.0,0.0,-0.1,-0.1,0.0,-0.1
Ben Davies,Defender,-13000000.0,3.0,-8.0,-6.0,-561.0,-6.199999999999999,-2.0,-4.0,-6.0,-2.0,0.0,0.0,0.0,0.0,-52.0,-60.0,-166.0,-0.08,-0.13,-0.21,-0.08,-0.21
Ben Foster,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Hamer,Goalkeeper,5000000.0,2.0,33.0,34.0,3055.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Mee,Defender,-8500000.0,3.0,-11.0,-20.0,-1670.0,-18.6,1.0,1.0,2.0,1.0,0.0,0.0,-1.0,0.0,11.0,-45.0,8.0,0.1,0.1,0.19,0.1,0.19
Benjamin André,Midfield,25000000.0,0.0,-2.0,-3.0,-175.0,-2.0,-3.0,-3.0,-6.0,-3.0,0.0,0.0,-11.0,-1.0,-48.0,-232.0,-117.0,-0.09,-0.09,-0.18,-0.09,-0.18
Benjamin Bourigeaud,Midfield,3000000.0,-1.0,-3.0,-11.0,-985.0,-11.0,-3.0,-5.0,-8.0,0.0,-3.0,-3.0,2.0,0.0,33.0,-57.0,93.0,0.010000000000000009,-0.11000000000000001,-0.10999999999999999,0.09999999999999998,-0.02999999999999997
Benjamin Corgnet,Attack,3000000.0,1.0,9.0,10.0,655.0,7.300000000000001,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,-16.0,86.0,-58.0,0.04,-0.04000000000000001,0.0,0.04,0.0
Benjamin Henrichs,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Hübner,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Jeannot,Attack,19500000.0,6.0,7.0,15.0,1011.0,11.299999999999999,-1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,12.0,123.0,37.0,-0.15000000000000002,0.010000000000000009,-0.13,-0.15000000000000002,-0.13
Benjamin Lecomte,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Mendy,Defender,-43000000.0,2.0,13.0,8.0,819.0,9.1,3.0,0.0,3.0,3.0,0.0,0.0,-1.0,0.0,4.0,-3.0,30.0,0.23,-0.16999999999999998,0.04999999999999999,0.23,0.04999999999999999
Benjamin Pavard,Defender,-36000000.0,4.0,-7.0,-16.0,-1621.0,-18.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,-7.0,-87.0,44.0,0.28,0.06,0.35,0.28,0.35
Benjamin Stambouli,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benoît Costil,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beram Kayal,Midfield,2500000.0,-8.0,10.0,8.0,876.0,9.7,3.0,2.0,5.0,3.0,0.0,0.0,-1.0,0.0,27.0,11.0,82.0,0.17,0.11,0.28,0.17,0.28
Berat Djimsiti,Defender,1000000.0,9.0,-3.0,-18.0,-1469.0,-16.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,42.0,30.0,0.0,0.04000000000000001,0.04000000000000001,0.0,0.04000000000000001
Berkay Özcan,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernardo,Defender,16000000.0,-4.0,13.0,12.0,1061.0,11.8,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,0.0,-12.0,17.0,-50.0,-0.030000000000000006,-0.07,-0.09,-0.030000000000000006,-0.09
Bernardo Espinosa,Defender,15000000.0,-9.0,-16.0,-27.0,-2304.0,-25.599999999999998,1.0,-2.0,-1.0,1.0,0.0,0.0,-5.0,0.0,13.0,9.0,5.0,0.16,0.07,0.23,0.16,0.23
Bernardo Silva,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernd Leno,Goalkeeper,-17000000.0,1.0,-4.0,-8.0,-728.0,-8.100000000000001,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,111.0,99.0,115.0,0.04,0.04,0.08,0.04,0.08
Bertrand Traoré,Attack,-1000000.0,-3.0,-22.0,-22.0,-1908.0,-21.2,-12.0,-3.0,-15.0,-12.0,0.0,0.0,-3.0,0.0,-91.0,-70.0,-221.0,-0.27,0.07999999999999999,-0.19000000000000006,-0.27,-0.19000000000000006
Beñat Etxebarria,Midfield,15000000.0,-9.0,7.0,15.0,1229.0,13.700000000000001,6.0,5.0,11.0,5.0,1.0,1.0,2.0,0.0,39.0,3.0,136.0,0.23,0.11000000000000001,0.33999999999999997,0.19,0.30000000000000004
Blaise Matuidi,Midfield,-26000000.0,-6.0,36.0,38.0,3392.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Wood,Attack,-2200000.0,13.0,-10.0,-4.0,-478.0,-5.299999999999999,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-19.0,23.0,-68.0,-0.11,0.08,-0.03,-0.06,0.020000000000000004
Bongani Zungu,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Bastón,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja García,Attack,-6000000.0,2.0,-14.0,-16.0,-1097.0,-12.200000000000003,-2.0,-4.0,-6.0,-2.0,0.0,0.0,5.0,1.0,-51.0,-150.0,-187.0,-0.06,-0.11,-0.18,-0.06,-0.18
Borja Mayoral,Attack,-4000000.0,6.0,9.0,3.0,486.0,5.3999999999999995,-2.0,0.0,-2.0,-2.0,0.0,0.0,4.0,0.0,20.0,38.0,19.0,-0.67,-0.15000000000000002,-0.8200000000000001,-0.67,-0.8200000000000001
Borja Valero,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubacar Kamara,Midfield,-7000000.0,13.0,8.0,5.0,551.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,25.0,22.0,78.0,0.09,-0.11000000000000001,-0.020000000000000018,0.09,-0.020000000000000018
Boubakary Soumaré,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bouna Sarr,Defender,22000000.0,1.0,1.0,11.0,739.0,8.200000000000003,14.0,6.0,20.0,13.0,1.0,2.0,-2.0,0.0,-46.0,-23.0,90.0,0.5,0.17,0.6699999999999999,0.46,0.63
Brahim Díaz,Attack,13000000.0,6.0,26.0,29.0,2533.0,28.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,17.0,158.0,13.0,0.07,0.0,0.07,0.07,0.07
Brais Méndez,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bram Nuytinck,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branimir Hrgota,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breel Embolo,Attack,-17200000.0,7.0,-14.0,-5.0,-500.0,-5.499999999999999,-3.0,1.0,-2.0,-3.0,0.0,0.0,-1.0,0.0,-17.0,-12.0,-46.0,-0.29,0.21,-0.07999999999999999,-0.29,-0.07999999999999999
Brice Samba,Goalkeeper,-1500000.0,5.0,-3.0,-2.0,-226.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruma,Attack,-12300000.0,-2.0,-27.0,-15.0,-1521.0,-16.9,-4.0,-2.0,-6.0,-4.0,0.0,0.0,0.0,0.0,-118.0,-89.0,-139.0,-0.22,-0.11,-0.34,-0.22,-0.34
Bruno,Attack,9400000.0,-12.0,-19.0,-17.0,-1556.0,-17.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-53.0,-54.0,0.0,0.0,0.0,0.0,0.0
Bruno González,Defender,-1300000.0,-4.0,-12.0,-10.0,-893.0,-9.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0
Bryan Cristante,Midfield,10000000.0,-1.0,-10.0,-16.0,-1449.0,-16.099999999999998,-6.0,5.0,-1.0,-6.0,0.0,-1.0,-3.0,0.0,-10.0,-167.0,-3.0,-0.08999999999999997,0.4,0.30000000000000004,-0.08999999999999997,0.30000000000000004
Bryan Dabo,Midfield,13500000.0,2.0,15.0,4.0,468.0,5.200000000000001,2.0,3.0,5.0,2.0,0.0,0.0,1.0,-2.0,0.0,-15.0,76.0,0.1,0.25,0.36,0.1,0.36
Burgui,Attack,200000.0,11.0,11.0,5.0,705.0,7.800000000000001,13.0,1.0,14.0,7.0,6.0,7.0,3.0,0.0,-25.0,9.0,47.0,0.63,0.05,0.6900000000000001,0.31999999999999995,0.38
Caiuby,Attack,10000000.0,0.0,-9.0,-10.0,-964.0,-10.7,-3.0,0.0,-3.0,-3.0,0.0,0.0,-5.0,0.0,-39.0,123.0,-78.0,-0.06,0.11000000000000001,0.04999999999999999,-0.06,0.04999999999999999
Callum Wilson,Attack,-22000000.0,6.0,-7.0,-6.0,-396.0,-4.399999999999999,-7.0,-2.0,-9.0,-7.0,0.0,0.0,4.0,0.0,6.0,44.0,-88.0,-0.3,-0.09,-0.39,-0.3,-0.39
Calum Chambers,Defender,-7000000.0,2.0,26.0,25.0,2377.0,26.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,82.0,54.0,74.0,0.0,0.03,0.03,0.0,0.03
Carles Planas,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlo Pinsoglio,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Bacca,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Isaac,Defender,1800000.0,10.0,28.0,22.0,1994.0,22.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,63.0,79.0,0.0,0.09,0.09,0.0,0.09
Carlos Salcedo,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Soler,Midfield,-15000000.0,8.0,-9.0,-3.0,-238.0,-2.6999999999999993,0.0,-4.0,-4.0,0.0,0.0,0.0,-3.0,0.0,-66.0,-66.0,-150.0,0.0,-0.15,-0.15,0.0,-0.15
Carlos Sánchez,Midfield,16000000.0,-5.0,24.0,16.0,1466.0,16.3,10.0,2.0,12.0,10.0,0.0,0.0,-1.0,0.0,11.0,-11.0,196.0,0.35,0.07,0.42,0.35,0.42
Carlos Vigaray,Defender,14000000.0,5.0,4.0,0.0,-81.0,-0.9000000000000004,1.0,1.0,2.0,1.0,0.0,0.0,-5.0,0.0,-9.0,-5.0,36.0,0.11,0.11,0.22,0.11,0.22
Casemiro,Midfield,30000000.0,1.0,5.0,0.0,179.0,2.0,3.0,9.0,12.0,3.0,0.0,0.0,-5.0,0.0,54.0,67.0,85.0,0.09,0.29000000000000004,0.37,0.09,0.37
Casimir Ninga,Attack,500000.0,8.0,-26.0,-11.0,-1076.0,-12.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-35.0,-2.0,-76.0,-0.07,-0.07,-0.14,-0.07,-0.14
Cedric Teuchert,Attack,-500000.0,12.0,25.0,24.0,1984.0,22.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,28.0,134.0,56.0,0.0,0.22,0.22,0.0,0.22
Cengiz Ünder,Attack,-27000000.0,7.0,-5.0,4.0,337.0,3.700000000000001,-7.0,-2.0,-9.0,-7.0,0.0,0.0,4.0,1.0,-44.0,-8.0,-145.0,-0.5,-0.14,-0.65,-0.5,-0.65
Cenk Tosun,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesc Fàbregas,Midfield,-34000000.0,-4.0,-10.0,-3.0,-375.0,-4.100000000000001,-2.0,-4.0,-6.0,-2.0,0.0,0.0,-3.0,-2.0,-55.0,-348.0,-135.0,-0.08,-0.16,-0.23,-0.08,-0.23
Chadrac Akolo,Attack,55000000.0,-3.0,-2.0,-4.0,-170.0,-1.799999999999999,-1.0,4.0,3.0,-1.0,0.0,-1.0,0.0,0.0,39.0,-15.0,34.0,-0.019999999999999962,0.39,0.36000000000000004,-0.019999999999999962,0.36000000000000004
Charles,Attack,-1900000.0,0.0,-26.0,-17.0,-1510.0,-16.8,-8.0,-1.0,-9.0,-7.0,-1.0,-1.0,-5.0,-1.0,-8.0,-32.0,-66.0,-0.46,-0.06,-0.51,-0.4,-0.46
Charles Aránguiz,Midfield,-5000000.0,-1.0,-9.0,-14.0,-1166.0,-13.000000000000002,1.0,-2.0,-1.0,1.0,0.0,0.0,2.0,0.0,-11.0,-153.0,-28.0,0.12,-0.039999999999999994,0.07999999999999999,0.12,0.07999999999999999
Charlie Austin,Attack,-11500000.0,6.0,-10.0,1.0,-152.0,-1.6999999999999993,-6.0,0.0,-6.0,-5.0,-1.0,-1.0,1.0,0.0,5.0,65.0,-21.0,-0.51,0.0,-0.51,-0.42000000000000004,-0.42000000000000004
Charlie Daniels,Defender,-2500000.0,1.0,-10.0,-9.0,-907.0,-10.099999999999998,-1.0,-3.0,-4.0,-1.0,0.0,0.0,3.0,1.0,-94.0,-80.0,-162.0,-0.03,-0.09,-0.12,-0.03,-0.12
Charlie Taylor,Defender,1000000.0,2.0,23.0,24.0,2065.0,22.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,-9.0,101.0,-10.0,0.03,0.0,0.03,0.03,0.03
Cheick Doukouré,Midfield,43500000.0,4.0,17.0,19.0,1837.0,20.4,14.0,6.0,20.0,10.0,4.0,4.0,2.0,0.0,98.0,43.0,323.0,0.38,0.19,0.5700000000000001,0.26,0.45000000000000007
